HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N1.HOG0007019	OG0005326	n0		DELA.g3523	EAND.evm.TU.Chr08.351		MVUL.evm.TU.MV022004880, MVUL.evm.TU.MV027005020	NNAJ.FUN_032431		
N1.HOG0007020	OG0005327	n0		DELA.g9473	EAND.evm.TU.Chr07.1122		MVUL.evm.TU.MV002018040, MVUL.evm.TU.MV003013070	NNAJ.FUN_014323		
N1.HOG0007021	OG0005328	n0		DELA.g14368	EAND.evm.TU.Chr03.2461		MVUL.evm.TU.MV014008510	NNAJ.FUN_011121		
N1.HOG0007022	OG0005329	n0		DELA.g4457	EAND.evm.TU.Chr03.911, EAND.evm.TU.Chr04.1428, EAND.evm.TU.Chr08.653		MVUL.evm.TU.MV002002700	NNAJ.FUN_022282, NNAJ.FUN_031083		
N1.HOG0007023	OG0005330	n0			EAND.evm.TU.Chr01.3736, EAND.evm.TU.Chr09.1513		MVUL.evm.TU.MV026008110, MVUL.evm.TU.MV029009530	NNAJ.FUN_016849		
N1.HOG0007024	OG0005331	n0		DELA.g1715, DELA.g5657	EAND.evm.TU.Chr04.171		MVUL.evm.TU.MV028003770	NNAJ.FUN_035773		
N1.HOG0007025	OG0005332	n0		DELA.g12019	EAND.evm.TU.Chr11.833		MVUL.evm.TU.MV002012050, MVUL.evm.TU.MV003008070	NNAJ.FUN_029509		
N1.HOG0007026	OG0005333	n0		DELA.g9694	EAND.evm.TU.Chr07.2292, EAND.evm.TU.Chr07.2298		MVUL.evm.TU.MV002019200, MVUL.evm.TU.MV003015210	NNAJ.FUN_016197, NNAJ.FUN_016199		
N1.HOG0007027	OG0005334	n0		DELA.g1909, DELA.g5368			MVUL.evm.TU.MV001003370	NNAJ.FUN_023762		
N1.HOG0007028	OG0005335	n0		DELA.g11637, DELA.g888	EAND.evm.TU.Chr08.1793		MVUL.evm.TU.MV023004810	NNAJ.FUN_046239, NNAJ.FUN_046240, NNAJ.FUN_046241		
N1.HOG0007029	OG0005336	n0		DELA.g10787, DELA.g2691	EAND.evm.TU.Chr10.247		MVUL.evm.TU.MV007012130	NNAJ.FUN_028227, NNAJ.FUN_028228		
N1.HOG0007030	OG0005337	n0		DELA.g9388	EAND.evm.TU.Chr07.68, EAND.evm.TU.Chr07.69		MVUL.evm.TU.MV002002450, MVUL.evm.TU.MV007010770	NNAJ.FUN_012650		
N1.HOG0007031	OG0005338	n0		DELA.g6116	EAND.evm.TU.Chr08.169		MVUL.evm.TU.MV022000920, MVUL.evm.TU.MV027008840	NNAJ.FUN_032731		
N1.HOG0007032	OG0005339	n0		DELA.g6586			MVUL.evm.TU.MV012004120	NNAJ.FUN_012907		
N1.HOG0007033	OG0005340	n0		DELA.g6591	EAND.evm.TU.Chr07.406		MVUL.evm.TU.MV012004140, MVUL.evm.TU.MV016006320	NNAJ.FUN_012913		
N1.HOG0007034	OG0005341	n0		DELA.g15209	EAND.evm.TU.Chr01.1554, EAND.evm.TU.Chr07.900		MVUL.evm.TU.MV016003200	NNAJ.FUN_013969		
N1.HOG0007035	OG0005342	n0		DELA.g10322	EAND.evm.TU.Chr06.259		MVUL.evm.TU.MV021003420, MVUL.evm.TU.MV021003430	NNAJ.FUN_041919		
N1.HOG0007036	OG0005343	n0		DELA.g12213	EAND.evm.TU.Chr06.827, EAND.evm.TU.ctg4752.1		MVUL.evm.TU.MV013011400	NNAJ.FUN_041005		
N1.HOG0007037	OG0005344	n0			EAND.evm.TU.Chr01.1439, EAND.evm.TU.Chr02.2273		MVUL.evm.TU.MV007008300, MVUL.evm.TU.MV019003630	NNAJ.FUN_002500, NNAJ.FUN_038264		
N1.HOG0007038	OG0005345	n0		DELA.g9368	EAND.evm.TU.Chr02.3210		MVUL.evm.TU.MV007006660, MVUL.evm.TU.MV019005210	NNAJ.FUN_039858, NNAJ.FUN_039859		
N1.HOG0007039	OG0005346	n0		DELA.g7879	EAND.evm.TU.Chr03.2164		MVUL.evm.TU.MV006012380, MVUL.evm.TU.MV011000730	NNAJ.FUN_010553		
N1.HOG0007040	OG0005347	n0		DELA.g10511	EAND.evm.TU.Chr02.2733, EAND.evm.TU.Chr03.2703		MVUL.evm.TU.MV008013010	NNAJ.FUN_011570, NNAJ.FUN_039010		
N1.HOG0007041	OG0005348	n0			EAND.evm.TU.Chr10.176		MVUL.evm.TU.MV007011770, MVUL.evm.TU.MV019000310, MVUL.evm.TU.MV019000330	NNAJ.FUN_028121, NNAJ.FUN_028122		
N1.HOG0007042	OG0005349	n0		DELA.g2919	EAND.evm.TU.Chr09.1305		MVUL.evm.TU.MV026006370, MVUL.evm.TU.MV029006660	NNAJ.FUN_017156		
N1.HOG0007043	OG0005350	n0		DELA.g2558	EAND.evm.TU.Chr10.1081		MVUL.evm.TU.MV002014560, MVUL.evm.TU.MV003010500	NNAJ.FUN_026525		
N1.HOG0007044	OG0005351	n0		DELA.g4291	EAND.evm.TU.Chr01.3042		MVUL.evm.TU.MV001031620, MVUL.evm.TU.MV041002450	NNAJ.FUN_024337		
N1.HOG0007045	OG0005352	n0		DELA.g1964	EAND.evm.TU.Chr04.1094		MVUL.evm.TU.MV028006990, MVUL.evm.TU.MV036005900	NNAJ.FUN_033377		
N1.HOG0007046	OG0005353	n0		DELA.g3505	EAND.evm.TU.Chr01.1913		MVUL.evm.TU.MV038002030, MVUL.evm.TU.MV040006290	NNAJ.FUN_003382		
N1.HOG0007047	OG0005354	n0		DELA.g12736	EAND.evm.TU.Chr07.1020		MVUL.evm.TU.MV002017220, MVUL.evm.TU.MV003013870	NNAJ.FUN_014174, NNAJ.FUN_014175		
N1.HOG0007048	OG0005355	n0		DELA.g9566	EAND.evm.TU.Chr07.207		MVUL.evm.TU.MV002009660, MVUL.evm.TU.MV003004180	NNAJ.FUN_012495		
N1.HOG0007049	OG0005356	n3		DELA.g5268	EAND.evm.TU.Chr02.1392		MVUL.evm.TU.MV001010220, MVUL.evm.TU.MV005005310	NNAJ.FUN_023968		
N1.HOG0007050	OG0005356	n7		DELA.g10611			MVUL.evm.TU.MV009007600			
N1.HOG0007051	OG0005357	n0		DELA.g3937	EAND.evm.TU.Chr07.1259		MVUL.evm.TU.MV003016840	NNAJ.FUN_014585		
N1.HOG0007052	OG0005358	n0		DELA.g4616	EAND.evm.TU.Chr03.612		MVUL.evm.TU.MV002007240, MVUL.evm.TU.MV034002230, MVUL.evm.TU.MV034002240	NNAJ.FUN_045694		
N1.HOG0007053	OG0005359	n0		DELA.g11250	EAND.evm.TU.Chr02.545		MVUL.evm.TU.MV009011360, MVUL.evm.TU.MV015003970	NNAJ.FUN_018565, NNAJ.FUN_036194, NNAJ.FUN_040184		
N1.HOG0007054	OG0005360	n0		DELA.g10090	EAND.evm.TU.Chr06.126		MVUL.evm.TU.MV021001590, MVUL.evm.TU.MV032008560	NNAJ.FUN_042184		
N1.HOG0007055	OG0005361	n0		DELA.g13462	EAND.evm.TU.Chr11.448		MVUL.evm.TU.MV035007380, MVUL.evm.TU.MV039007620	NNAJ.FUN_030549, NNAJ.FUN_042735		
N1.HOG0007056	OG0005362	n0		DELA.g12652	EAND.evm.TU.Chr05.605		MVUL.evm.TU.MV020010570, MVUL.evm.TU.MV024000570	NNAJ.FUN_007934, NNAJ.FUN_025244		
N1.HOG0007057	OG0005363	n0			EAND.evm.TU.Chr02.2744, EAND.evm.TU.Chr02.558, EAND.evm.TU.Chr02.559		MVUL.evm.TU.MV006003180, MVUL.evm.TU.MV009011420, MVUL.evm.TU.MV015003850	NNAJ.FUN_036168, NNAJ.FUN_039031		
N1.HOG0007058	OG0005364	n0			EAND.evm.TU.Chr03.2308		MVUL.evm.TU.MV006010070, MVUL.evm.TU.MV011002130, MVUL.evm.TU.MV011002140	NNAJ.FUN_010822		
N1.HOG0007059	OG0005365	n0		DELA.g14444	EAND.evm.TU.Chr01.1229		MVUL.evm.TU.MV008006510, MVUL.evm.TU.MV014002770	NNAJ.FUN_002087		
N1.HOG0007060	OG0005366	n0			EAND.evm.TU.Chr07.1011, EAND.evm.TU.ctg6145.1		MVUL.evm.TU.MV011009450	NNAJ.FUN_014161, NNAJ.FUN_014162		
N1.HOG0007061	OG0005367	n0		DELA.g4038	EAND.evm.TU.Chr11.194		MVUL.evm.TU.MV031008420	NNAJ.FUN_030176		
N1.HOG0007062	OG0005368	n0		DELA.g11069	EAND.evm.TU.Chr02.421		MVUL.evm.TU.MV009013180, MVUL.evm.TU.MV015009870	NNAJ.FUN_036433		
N1.HOG0007063	OG0005369	n0		DELA.g2658	EAND.evm.TU.Chr09.90, EAND.evm.TU.Chr09.91		MVUL.evm.TU.MV015005670	NNAJ.FUN_019303		
N1.HOG0007064	OG0005370	n0		DELA.g13419	EAND.evm.TU.Chr09.1831		MVUL.evm.TU.MV026008990, MVUL.evm.TU.MV029008580	NNAJ.FUN_016381		
N1.HOG0007065	OG0005371	n0			EAND.evm.TU.Chr03.1148		MVUL.evm.TU.MV001028100, MVUL.evm.TU.MV025010940, MVUL.evm.TU.MV041005810	NNAJ.FUN_008545, NNAJ.FUN_025022		
N1.HOG0007066	OG0005372	n0			EAND.evm.TU.Chr01.1800		MVUL.evm.TU.MV013011420, MVUL.evm.TU.MV038003860	NNAJ.FUN_003149, NNAJ.FUN_041003		
N1.HOG0007067	OG0005373	n0			EAND.evm.TU.Chr05.1092		MVUL.evm.TU.MV001016380, MVUL.evm.TU.MV005000430, MVUL.evm.TU.MV012011710	NNAJ.FUN_006924		
N1.HOG0007068	OG0005374	n0		DELA.g1602	EAND.evm.TU.Chr04.550, EAND.evm.TU.Chr04.551		MVUL.evm.TU.MV036006320	NNAJ.FUN_034592		
N1.HOG0007069	OG0005375	n0			EAND.evm.TU.Chr01.3325		MVUL.evm.TU.MV001029490, MVUL.evm.TU.MV041006810	NNAJ.FUN_024769, NNAJ.FUN_024770		
N1.HOG0007070	OG0005376	n0		DELA.g3837	EAND.evm.TU.Chr08.289		MVUL.evm.TU.MV022003090, MVUL.evm.TU.MV027006090	NNAJ.FUN_032538		
N1.HOG0007071	OG0005377	n0			EAND.evm.TU.Chr07.622		MVUL.evm.TU.MV012000970, MVUL.evm.TU.MV012000980	NNAJ.FUN_013415, NNAJ.FUN_013416		
N1.HOG0007072	OG0005378	n0		DELA.g11888, DELA.g7486	EAND.evm.TU.Chr11.792		MVUL.evm.TU.MV039007290	NNAJ.FUN_029574		
N1.HOG0007073	OG0005379	n0		DELA.g9298	EAND.evm.TU.Chr07.2282		MVUL.evm.TU.MV002018740, MVUL.evm.TU.MV002018750	NNAJ.FUN_016294		
N1.HOG0007074	OG0005380	n0			EAND.evm.TU.Chr04.1828		MVUL.evm.TU.MV031000860, MVUL.evm.TU.MV039002850, MVUL.evm.TU.MV039002860	NNAJ.FUN_021573		
N1.HOG0007075	OG0005381	n0		DELA.g8688	EAND.evm.TU.Chr04.3072		MVUL.evm.TU.MV039003180, MVUL.evm.TU.MV039003190	NNAJ.FUN_019470		
N1.HOG0007076	OG0005382	n0		DELA.g817	EAND.evm.TU.Chr08.1527		MVUL.evm.TU.MV023003290, MVUL.evm.TU.MV042000290	NNAJ.FUN_046334		
N1.HOG0007077	OG0005383	n0		DELA.g10566	EAND.evm.TU.Chr02.1427		MVUL.evm.TU.MV001010530, MVUL.evm.TU.MV005005030, MVUL.evm.TU.MV005005050	NNAJ.FUN_023893		
N1.HOG0007078	OG0005384	n0		DELA.g9602	EAND.evm.TU.Chr02.2891		MVUL.evm.TU.MV007004720, MVUL.evm.TU.MV019007510	NNAJ.FUN_039689		
N1.HOG0007079	OG0005385	n0			EAND.evm.TU.Chr08.2023		MVUL.evm.TU.MV012007730, MVUL.evm.TU.MV016001430	NNAJ.FUN_028809, NNAJ.FUN_047537		
N1.HOG0007080	OG0005386	n0		DELA.g13108	EAND.evm.TU.Chr03.1162		MVUL.evm.TU.MV001023330, MVUL.evm.TU.MV001023390	NNAJ.FUN_008528		
N1.HOG0007081	OG0005387	n0			EAND.evm.TU.Chr10.301		MVUL.evm.TU.MV007010530, MVUL.evm.TU.MV019001430	NNAJ.FUN_027683, NNAJ.FUN_027684		
N1.HOG0007082	OG0005388	n0		DELA.g11567	EAND.evm.TU.Chr03.1913		MVUL.evm.TU.MV007002200, MVUL.evm.TU.MV019008900	NNAJ.FUN_010140		
N1.HOG0007083	OG0005389	n0		DELA.g7271	EAND.evm.TU.Chr06.874, EAND.evm.TU.ctg3943.2		MVUL.evm.TU.MV013011370	NNAJ.FUN_040916		
N1.HOG0007084	OG0005390	n0		DELA.g9312	EAND.evm.TU.Chr02.2589, EAND.evm.TU.Chr02.2590		MVUL.evm.TU.MV019008460, MVUL.evm.TU.MV019008470	NNAJ.FUN_038805		
N1.HOG0007085	OG0005391	n0		DELA.g9683	EAND.evm.TU.Chr07.1199		MVUL.evm.TU.MV002018600, MVUL.evm.TU.MV003014520	NNAJ.FUN_014443		
N1.HOG0007086	OG0005392	n0		DELA.g14309	EAND.evm.TU.Chr03.2523		MVUL.evm.TU.MV008008440, MVUL.evm.TU.MV014004840	NNAJ.FUN_011271		
N1.HOG0007087	OG0005393	n0		DELA.g13183	EAND.evm.TU.Chr06.608		MVUL.evm.TU.MV002015820, MVUL.evm.TU.MV003011770	NNAJ.FUN_041322		
N1.HOG0007088	OG0005394	n0		DELA.g10904	EAND.evm.TU.Chr03.1114		MVUL.evm.TU.MV001017240, MVUL.evm.TU.MV025010830	NNAJ.FUN_008592		
N1.HOG0007089	OG0005395	n0		DELA.g5029	EAND.evm.TU.Chr02.3257		MVUL.evm.TU.MV007001740, MVUL.evm.TU.MV007001750			
N1.HOG0007090	OG0005396	n0		DELA.g4072	EAND.evm.TU.Chr09.1372, EAND.evm.TU.Chr11.979		MVUL.evm.TU.MV025005950, MVUL.evm.TU.MV026006760	NNAJ.FUN_017054, NNAJ.FUN_028426		
N1.HOG0007091	OG0005397	n0			EAND.evm.TU.Chr05.1524		MVUL.evm.TU.MV011010270	NNAJ.FUN_005985, NNAJ.FUN_005987		
N1.HOG0007092	OG0005398	n0			EAND.evm.TU.Chr03.3043		MVUL.evm.TU.MV008011080, MVUL.evm.TU.MV014001600, MVUL.evm.TU.MV023001750	NNAJ.FUN_012189, NNAJ.FUN_012190, NNAJ.FUN_012191		
N1.HOG0007093	OG0005399	n0			EAND.evm.TU.Chr03.176, EAND.evm.TU.Chr06.2076		MVUL.evm.TU.MV023001070, MVUL.evm.TU.MV035007290	NNAJ.FUN_042698, NNAJ.FUN_042700, NNAJ.FUN_045112		
N1.HOG0007094	OG0005400	n0		DELA.g996	EAND.evm.TU.Chr11.266		MVUL.evm.TU.MV031009220, MVUL.evm.TU.MV039004480, MVUL.evm.TU.MV039004490	NNAJ.FUN_030295		
N1.HOG0007095	OG0005401	n0			EAND.evm.TU.Chr11.1009		MVUL.evm.TU.MV001019020, MVUL.evm.TU.MV001019030, MVUL.evm.TU.MV025006230, MVUL.evm.TU.MV025006260, MVUL.evm.TU.MV025006270	NNAJ.FUN_028477, NNAJ.FUN_028480		
N1.HOG0007096	OG0005402	n0		DELA.g13229	EAND.evm.TU.Chr02.3306		MVUL.evm.TU.MV011008250	NNAJ.FUN_039983		
N1.HOG0007097	OG0005403	n0		DELA.g4041	EAND.evm.TU.Chr11.111		MVUL.evm.TU.MV031008030, MVUL.evm.TU.MV039000670	NNAJ.FUN_030031		
N1.HOG0007098	OG0005404	n0			EAND.evm.TU.Chr04.2831, EAND.evm.TU.Chr06.1871		MVUL.evm.TU.MV024006410, MVUL.evm.TU.MV033004640, MVUL.evm.TU.MV033004650, MVUL.evm.TU.MV035005090	NNAJ.FUN_019824, NNAJ.FUN_043497		
N1.HOG0007099	OG0005405	n0		DELA.g1401	EAND.evm.TU.Chr01.1051		MVUL.evm.TU.MV010000280, MVUL.evm.TU.MV017000600	NNAJ.FUN_001801, NNAJ.FUN_001803		
N1.HOG0007100	OG0005406	n0		DELA.g11142	EAND.evm.TU.Chr02.496		MVUL.evm.TU.MV009011240, MVUL.evm.TU.MV015004170	NNAJ.FUN_036562		
N1.HOG0007101	OG0005407	n0		DELA.g13723	EAND.evm.TU.Chr09.397, EAND.evm.TU.ctg2794.2		MVUL.evm.TU.MV026000680	NNAJ.FUN_018912		
N1.HOG0007102	OG0005408	n0		DELA.g4810	EAND.evm.TU.Chr08.74		MVUL.evm.TU.MV022000700, MVUL.evm.TU.MV027005570	NNAJ.FUN_032790		
N1.HOG0007103	OG0005409	n0		DELA.g6583	EAND.evm.TU.Chr07.370		MVUL.evm.TU.MV012004520, MVUL.evm.TU.MV016006590	NNAJ.FUN_012988		
N1.HOG0007104	OG0005410	n0		DELA.g4803	EAND.evm.TU.Chr08.89, EAND.evm.TU.Chr08.90		MVUL.evm.TU.MV022001180, MVUL.evm.TU.MV027008330	NNAJ.FUN_032813		
N1.HOG0007105	OG0005411	n0		DELA.g15066, DELA.g6594	EAND.evm.TU.Chr07.402		MVUL.evm.TU.MV012004170, MVUL.evm.TU.MV016006340	NNAJ.FUN_012925		
N1.HOG0007106	OG0005412	n0		DELA.g5580	EAND.evm.TU.Chr02.1944		MVUL.evm.TU.MV004007870, MVUL.evm.TU.MV013000900	NNAJ.FUN_022959		
N1.HOG0007107	OG0005413	n0		DELA.g12927	EAND.evm.TU.Chr03.1094		MVUL.evm.TU.MV001017470, MVUL.evm.TU.MV025010700	NNAJ.FUN_008630, NNAJ.FUN_008632		
N1.HOG0007108	OG0005414	n0		DELA.g1417	EAND.evm.TU.ctg2315.1, EAND.evm.TU.ctg5373.1		MVUL.evm.TU.MV017004850	NNAJ.FUN_001028		
N1.HOG0007109	OG0005415	n0		DELA.g13856	EAND.evm.TU.Chr06.508		MVUL.evm.TU.MV002015030, MVUL.evm.TU.MV003011000	NNAJ.FUN_041452		
N1.HOG0007110	OG0005416	n0		DELA.g5471	EAND.evm.TU.Chr02.1885		MVUL.evm.TU.MV006008990	NNAJ.FUN_023058		
N1.HOG0007111	OG0005417	n0		DELA.g11367	EAND.evm.TU.Chr03.2215		MVUL.evm.TU.MV006011790, MVUL.evm.TU.MV011001280	NNAJ.FUN_010658		
N1.HOG0007112	OG0005418	n0			EAND.evm.TU.Chr02.1949, EAND.evm.TU.Chr11.461		MVUL.evm.TU.MV039007530	NNAJ.FUN_022956, NNAJ.FUN_030580		
N1.HOG0007113	OG0005419	n0		DELA.g3406	EAND.evm.TU.Chr01.1195		MVUL.evm.TU.MV008006840, MVUL.evm.TU.MV014003040	NNAJ.FUN_002022		
N1.HOG0007114	OG0005420	n0		DELA.g7609	EAND.evm.TU.Chr03.1450		MVUL.evm.TU.MV006009190, MVUL.evm.TU.MV011004090	NNAJ.FUN_009233		
N1.HOG0007115	OG0005421	n0		DELA.g3672	EAND.evm.TU.Chr01.1575		MVUL.evm.TU.MV038004940, MVUL.evm.TU.MV040003940	NNAJ.FUN_002700		
N1.HOG0007116	OG0005422	n0		DELA.g3471	EAND.evm.TU.Chr01.1865, EAND.evm.TU.ctg4032.1		MVUL.evm.TU.MV017010610, MVUL.evm.TU.MV040007260	NNAJ.FUN_003297		
N1.HOG0007117	OG0005423	n0			EAND.evm.TU.Chr03.2021		MVUL.evm.TU.MV006008860, MVUL.evm.TU.MV011004490, MVUL.evm.TU.MV011004500	NNAJ.FUN_010302, NNAJ.FUN_010303, NNAJ.FUN_010304		
N1.HOG0007118	OG0005424	n0			EAND.evm.TU.Chr03.1977		MVUL.evm.TU.MV006008410	NNAJ.FUN_010234, NNAJ.FUN_010235, NNAJ.FUN_010236		
N1.HOG0007119	OG0005425	n0		DELA.g6057	EAND.evm.TU.Chr08.870		MVUL.evm.TU.MV022002530, MVUL.evm.TU.MV027006680	NNAJ.FUN_033086		
N1.HOG0007120	OG0005426	n0		DELA.g13596	EAND.evm.TU.ctg2127.4, EAND.evm.TU.ctg2127.5, EAND.evm.TU.ctg2127.6, EAND.evm.TU.ctg2696.1			NNAJ.FUN_008225		
N1.HOG0007121	OG0005427	n0		DELA.g7464	EAND.evm.TU.Chr10.141		MVUL.evm.TU.MV007011620, MVUL.evm.TU.MV019000520	NNAJ.FUN_028082		
N1.HOG0007122	OG0005428	n0			EAND.evm.TU.Chr09.531			NNAJ.FUN_012983, NNAJ.FUN_018635, NNAJ.FUN_018637, NNAJ.FUN_018638		
N1.HOG0007123	OG0005429	n0		DELA.g8701	EAND.evm.TU.Chr01.60, EAND.evm.TU.Chr04.1929		MVUL.evm.TU.MV010011060	NNAJ.FUN_000100, NNAJ.FUN_021401		
N1.HOG0007124	OG0005430	n0		DELA.g3861	EAND.evm.TU.Chr01.2411, EAND.evm.TU.Chr08.463		MVUL.evm.TU.MV022003500, MVUL.evm.TU.MV030004420	NNAJ.FUN_004343, NNAJ.FUN_032233		
N1.HOG0007125	OG0005431	n0		DELA.g5548	EAND.evm.TU.Chr04.842		MVUL.evm.TU.MV028004940, MVUL.evm.TU.MV036004080	NNAJ.FUN_033867		
N1.HOG0007126	OG0005432	n0		DELA.g2989	EAND.evm.TU.Chr04.571		MVUL.evm.TU.MV028007210, MVUL.evm.TU.MV036006240	NNAJ.FUN_034574		
N1.HOG0007127	OG0005433	n0		DELA.g8296	EAND.evm.TU.Chr08.1204, EAND.evm.TU.Chr08.1607		MVUL.evm.TU.MV016009900	NNAJ.FUN_045960, NNAJ.FUN_046219		
N1.HOG0007128	OG0005434	n0		DELA.g2406	EAND.evm.TU.Chr08.1222		MVUL.evm.TU.MV012006400, MVUL.evm.TU.MV016008150	NNAJ.FUN_047296		
N1.HOG0007129	OG0005435	n0		DELA.g14879			MVUL.evm.TU.MV012000210, MVUL.evm.TU.MV016002320	NNAJ.FUN_013802, NNAJ.FUN_013803		
N1.HOG0007130	OG0005436	n0		DELA.g255	EAND.evm.TU.Chr03.402		MVUL.evm.TU.MV034004340	NNAJ.FUN_045404, NNAJ.FUN_045405		
N1.HOG0007131	OG0005437	n0			EAND.evm.TU.Chr01.1160		MVUL.evm.TU.MV008007010, MVUL.evm.TU.MV008007020, MVUL.evm.TU.MV014003190	NNAJ.FUN_001979		
N1.HOG0007132	OG0005438	n0			EAND.evm.TU.Chr07.172, EAND.evm.TU.Chr07.173, EAND.evm.TU.Chr08.1439		MVUL.evm.TU.MV002009390, MVUL.evm.TU.MV003003760	NNAJ.FUN_012538		
N1.HOG0007133	OG0005439	n0		DELA.g814	EAND.evm.TU.Chr01.2542		MVUL.evm.TU.MV030008340	NNAJ.FUN_004634, NNAJ.FUN_047126		
N1.HOG0007134	OG0005440	n0		DELA.g12407, DELA.g12408	EAND.evm.TU.Chr10.638		MVUL.evm.TU.MV001016690	NNAJ.FUN_028038		
N1.HOG0007135	OG0005441	n0		DELA.g6851	EAND.evm.TU.Chr02.1160		MVUL.evm.TU.MV004005940, MVUL.evm.TU.MV013000350	NNAJ.FUN_037132		
N1.HOG0007136	OG0005442	n0		DELA.g7250	EAND.evm.TU.Chr09.1009, EAND.evm.TU.ctg2918.1		MVUL.evm.TU.MV009007710	NNAJ.FUN_017682		
N1.HOG0007137	OG0005443	n0		DELA.g12014	EAND.evm.TU.Chr11.839		MVUL.evm.TU.MV002012020, MVUL.evm.TU.MV003008030	NNAJ.FUN_029503		
N1.HOG0007138	OG0005444	n0		DELA.g13415	EAND.evm.TU.Chr09.1682		MVUL.evm.TU.MV026009120, MVUL.evm.TU.MV029008430	NNAJ.FUN_016568		
N1.HOG0007139	OG0005445	n0		DELA.g6699	EAND.evm.TU.Chr05.1361		MVUL.evm.TU.MV004000740, MVUL.evm.TU.MV013001720	NNAJ.FUN_006292		
N1.HOG0007140	OG0005446	n0		DELA.g6562	EAND.evm.TU.Chr07.976		MVUL.evm.TU.MV012009660, MVUL.evm.TU.MV016000190	NNAJ.FUN_014099		
N1.HOG0007141	OG0005447	n0			EAND.evm.TU.Chr11.1191		MVUL.evm.TU.MV001025330, MVUL.evm.TU.MV025002820	NNAJ.FUN_028791		
N1.HOG0007142	OG0005448	n0		DELA.g12093, DELA.g1311	EAND.evm.TU.Chr01.2056		MVUL.evm.TU.MV037003630	NNAJ.FUN_004029		
N1.HOG0007143	OG0005449	n0		DELA.g14321	EAND.evm.TU.Chr01.1328		MVUL.evm.TU.MV008005410, MVUL.evm.TU.MV014007760	NNAJ.FUN_002274		
N1.HOG0007144	OG0005450	n0		DELA.g9678	EAND.evm.TU.Chr07.1173		MVUL.evm.TU.MV003013160	NNAJ.FUN_014407		
N1.HOG0007145	OG0005451	n0		DELA.g12050	EAND.evm.TU.Chr01.1013		MVUL.evm.TU.MV017000860	NNAJ.FUN_001736, NNAJ.FUN_001737		
N1.HOG0007146	OG0005452	n0		DELA.g10198	EAND.evm.TU.Chr06.1378		MVUL.evm.TU.MV033001400	NNAJ.FUN_042486, NNAJ.FUN_042487		
N1.HOG0007147	OG0005453	n0		DELA.g3618	EAND.evm.TU.Chr08.20		MVUL.evm.TU.MV022006420, MVUL.evm.TU.MV027002790	NNAJ.FUN_031587		
N1.HOG0007148	OG0005454	n0		DELA.g2654	EAND.evm.TU.Chr05.1343, EAND.evm.TU.Chr10.831		MVUL.evm.TU.MV002013050, MVUL.evm.TU.MV003009270	NNAJ.FUN_006328, NNAJ.FUN_026901		
N1.HOG0007149	OG0005455	n0		DELA.g6765	EAND.evm.TU.Chr07.897		MVUL.evm.TU.MV012000850, MVUL.evm.TU.MV016003160, MVUL.evm.TU.MV016003170	NNAJ.FUN_013965		
N1.HOG0007150	OG0005456	n0		DELA.g10105	EAND.evm.TU.Chr02.1278, EAND.evm.TU.Chr07.1975		MVUL.evm.TU.MV013007610, MVUL.evm.TU.MV017008320	NNAJ.FUN_036923, NNAJ.FUN_036929		
N1.HOG0007151	OG0005457	n0		DELA.g13761	EAND.evm.TU.Chr04.1386		MVUL.evm.TU.MV001008030, MVUL.evm.TU.MV005010990	NNAJ.FUN_022396, NNAJ.FUN_033348		
N1.HOG0007152	OG0005458	n0		DELA.g6349	EAND.evm.TU.Chr04.1505		MVUL.evm.TU.MV001007930, MVUL.evm.TU.MV005010910	NNAJ.FUN_022163		
N1.HOG0007153	OG0005459	n0		DELA.g7094	EAND.evm.TU.Chr11.103		MVUL.evm.TU.MV031007940, MVUL.evm.TU.MV039000730	NNAJ.FUN_030017		
N1.HOG0007154	OG0005460	n0			EAND.evm.TU.Chr06.633		MVUL.evm.TU.MV002016580, MVUL.evm.TU.MV020007550	NNAJ.FUN_021339, NNAJ.FUN_041289		
N1.HOG0007155	OG0005461	n0		DELA.g13541			MVUL.evm.TU.MV008009540, MVUL.evm.TU.MV014005890	NNAJ.FUN_011740, NNAJ.FUN_011741, NNAJ.FUN_011742		
N1.HOG0007156	OG0005462	n0		DELA.g508	EAND.evm.TU.Chr03.2975		MVUL.evm.TU.MV008011730, MVUL.evm.TU.MV014000890, MVUL.evm.TU.MV014001240	NNAJ.FUN_012043		
N1.HOG0007157	OG0005463	n0		DELA.g1066	EAND.evm.TU.Chr10.333		MVUL.evm.TU.MV040001520	NNAJ.FUN_027586		
N1.HOG0007158	OG0005464	n0			EAND.evm.TU.Chr03.196, EAND.evm.TU.Chr11.510		MVUL.evm.TU.MV018000900	NNAJ.FUN_030668, NNAJ.FUN_045137		
N1.HOG0007159	OG0005465	n0			EAND.evm.TU.Chr03.1569		MVUL.evm.TU.MV008003010, MVUL.evm.TU.MV014010330	NNAJ.FUN_009448		
N1.HOG0007160	OG0005466	n0		DELA.g5789, DELA.g9270	EAND.evm.TU.Chr02.2583		MVUL.evm.TU.MV007002630	NNAJ.FUN_038794		
N1.HOG0007161	OG0005467	n0		DELA.g13030	EAND.evm.TU.Chr03.1882		MVUL.evm.TU.MV001022390, MVUL.evm.TU.MV025008460	NNAJ.FUN_010061		
